data_da_transacao,hora_da_transacao,localizacao_da_loja,quantidade_vendida,valor_unitario,valor_total,categoria_do_produto,nome_do_produto,tamanho,nome_do_mes,nome_do_dia,hora,mes,dia_da_semana
12-05-2023,08:14:18,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,8,5,4
12-05-2023,10:51:32,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,10,5,4
13-05-2023,07:10:45,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,7,5,5
13-05-2023,07:28:49,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,7,5,5
13-05-2023,08:58:15,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,8,5,5
13-05-2023,10:31:37,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
13-05-2023,11:47:28,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,11,5,5
13-05-2023,15:25:55,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,15,5,5
13-05-2023,17:07:06,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,17,5,5
14-05-2023,07:12:05,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,7,5,6
14-05-2023,08:29:51,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,8,5,6
14-05-2023,14:57:06,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,14,5,6
15-05-2023,06:38:02,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,6,5,0
15-05-2023,12:56:16,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,12,5,0
16-05-2023,09:47:05,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,9,5,1
16-05-2023,10:50:23,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,10,5,1
16-05-2023,13:13:44,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,13,5,1
17-05-2023,07:08:17,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,7,5,2
17-05-2023,09:00:35,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,9,5,2
18-05-2023,07:13:30,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,7,5,3
18-05-2023,16:56:04,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,16,5,3
18-05-2023,17:24:35,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,17,5,3
19-05-2023,16:04:50,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,16,5,4
20-05-2023,08:55:51,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,8,5,5
20-05-2023,11:46:07,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,11,5,5
20-05-2023,11:49:19,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,11,5,5
21-05-2023,08:45:51,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,8,5,6
21-05-2023,09:57:01,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,9,5,6
21-05-2023,14:07:02,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,14,5,6
22-05-2023,06:29:32,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,6,5,0
22-05-2023,06:46:20,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,6,5,0
22-05-2023,07:02:03,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,7,5,0
22-05-2023,09:55:19,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,9,5,0
24-05-2023,08:17:19,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,8,5,2
24-05-2023,13:39:42,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,13,5,2
24-05-2023,13:59:28,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,13,5,2
25-05-2023,06:43:13,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,6,5,3
25-05-2023,06:45:40,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,6,5,3
25-05-2023,08:09:03,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,8,5,3
25-05-2023,12:47:55,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,12,5,3
26-05-2023,08:15:32,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,8,5,4
27-05-2023,09:03:37,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,9,5,5
27-05-2023,09:04:48,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,9,5,5
28-05-2023,07:20:06,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,7,5,6
28-05-2023,10:20:25,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,10,5,6
28-05-2023,13:22:10,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,13,5,6
28-05-2023,14:56:09,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,14,5,6
29-05-2023,16:49:21,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,16,5,0
30-05-2023,09:00:35,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,9,5,1
30-05-2023,16:49:21,Lower Manhattan,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,16,5,1
01-05-2023,11:30:18,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,11,5,0
01-05-2023,13:35:04,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,13,5,0
01-05-2023,16:16:59,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,16,5,0
01-05-2023,18:06:52,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,18,5,0
02-05-2023,11:19:12,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,11,5,1
03-05-2023,11:40:15,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
03-05-2023,12:55:25,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,12,5,2
03-05-2023,18:22:37,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,18,5,2
04-05-2023,12:07:44,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,12,5,3
04-05-2023,12:33:59,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,12,5,3
04-05-2023,12:57:48,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,12,5,3
04-05-2023,14:17:50,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,14,5,3
04-05-2023,16:42:50,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,16,5,3
05-05-2023,17:12:06,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,17,5,4
05-05-2023,18:50:59,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,18,5,4
05-05-2023,19:46:28,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,19,5,4
06-05-2023,17:43:47,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,17,5,5
06-05-2023,17:44:00,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,17,5,5
06-05-2023,17:53:39,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,17,5,5
06-05-2023,17:55:31,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,17,5,5
07-05-2023,07:30:36,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,7,5,6
07-05-2023,07:31:07,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,7,5,6
07-05-2023,12:07:20,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,12,5,6
08-05-2023,10:03:14,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,10,5,0
08-05-2023,18:23:39,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,18,5,0
09-05-2023,10:39:38,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,10,5,1
10-05-2023,08:47:13,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,8,5,2
10-05-2023,11:40:41,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
10-05-2023,18:51:21,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,18,5,2
11-05-2023,10:58:59,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,10,5,3
11-05-2023,16:21:54,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,16,5,3
11-05-2023,17:06:42,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,17,5,3
12-05-2023,07:07:25,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,7,5,4
12-05-2023,07:40:57,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,7,5,4
13-05-2023,10:46:27,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
13-05-2023,15:14:16,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,15,5,5
14-05-2023,09:17:19,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,9,5,6
14-05-2023,13:51:52,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,13,5,6
14-05-2023,16:56:58,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,16,5,6
15-05-2023,14:03:14,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,14,5,0
15-05-2023,17:40:14,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,17,5,0
15-05-2023,19:40:19,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,19,5,0
15-05-2023,19:54:34,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,19,5,0
16-05-2023,08:02:25,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
16-05-2023,08:22:52,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
16-05-2023,08:35:14,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
16-05-2023,08:40:10,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
16-05-2023,13:41:48,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,13,5,1
16-05-2023,17:33:04,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,17,5,1
17-05-2023,07:45:08,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,7,5,2
17-05-2023,08:20:06,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,8,5,2
17-05-2023,13:16:12,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,13,5,2
17-05-2023,15:49:19,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,15,5,2
18-05-2023,12:28:47,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,12,5,3
18-05-2023,14:45:11,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,14,5,3
18-05-2023,14:56:55,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,14,5,3
18-05-2023,15:25:20,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,15,5,3
18-05-2023,15:56:22,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,15,5,3
19-05-2023,10:53:26,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,10,5,4
19-05-2023,10:57:53,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,10,5,4
19-05-2023,17:40:14,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,17,5,4
21-05-2023,09:01:36,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,9,5,6
21-05-2023,09:17:19,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,9,5,6
21-05-2023,13:51:52,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,13,5,6
21-05-2023,16:56:58,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,16,5,6
22-05-2023,07:40:24,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,7,5,0
22-05-2023,08:23:41,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,8,5,0
22-05-2023,15:16:08,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,15,5,0
23-05-2023,08:58:41,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
23-05-2023,09:03:22,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,9,5,1
23-05-2023,09:39:57,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,9,5,1
23-05-2023,11:39:58,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,11,5,1
24-05-2023,11:35:00,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
24-05-2023,17:36:57,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,17,5,2
24-05-2023,17:53:06,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,17,5,2
25-05-2023,07:05:44,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,7,5,3
25-05-2023,07:40:56,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,7,5,3
25-05-2023,13:04:58,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,13,5,3
25-05-2023,16:54:49,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,16,5,3
25-05-2023,19:21:45,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,19,5,3
25-05-2023,19:28:06,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,19,5,3
26-05-2023,08:13:13,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,8,5,4
26-05-2023,10:25:13,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,10,5,4
26-05-2023,11:07:06,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,11,5,4
26-05-2023,11:54:33,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,11,5,4
26-05-2023,13:41:55,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,13,5,4
26-05-2023,14:18:25,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,14,5,4
27-05-2023,08:03:36,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,8,5,5
27-05-2023,10:09:25,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
27-05-2023,10:33:44,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
27-05-2023,13:00:31,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,13,5,5
27-05-2023,19:08:26,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,19,5,5
28-05-2023,09:54:41,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,9,5,6
28-05-2023,11:04:42,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,11,5,6
28-05-2023,11:44:12,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,11,5,6
28-05-2023,11:48:01,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,11,5,6
28-05-2023,13:23:30,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,13,5,6
29-05-2023,07:33:47,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,7,5,0
29-05-2023,09:54:49,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,9,5,0
30-05-2023,17:44:00,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,17,5,1
30-05-2023,17:53:39,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,17,5,1
31-05-2023,07:13:29,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,7,5,2
31-05-2023,08:58:41,Astoria,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,8,5,2
01-05-2023,08:25:44,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,8,5,0
01-05-2023,08:34:14,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,8,5,0
01-05-2023,11:34:36,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,11,5,0
01-05-2023,14:58:07,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,14,5,0
01-05-2023,15:29:03,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,15,5,0
01-05-2023,16:23:11,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,16,5,0
01-05-2023,19:36:13,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,19,5,0
02-05-2023,08:15:10,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
02-05-2023,12:57:55,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,12,5,1
02-05-2023,18:47:28,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,18,5,1
03-05-2023,11:08:51,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
03-05-2023,11:53:12,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
03-05-2023,11:54:31,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
03-05-2023,15:10:51,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,15,5,2
04-05-2023,10:30:40,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,10,5,3
04-05-2023,14:24:03,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,14,5,3
05-05-2023,17:30:54,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,17,5,4
06-05-2023,12:38:33,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,12,5,5
06-05-2023,16:39:22,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,16,5,5
06-05-2023,19:14:37,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,19,5,5
08-05-2023,07:18:58,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,7,5,0
08-05-2023,07:50:25,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,7,5,0
08-05-2023,09:07:24,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,9,5,0
08-05-2023,10:45:55,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,10,5,0
08-05-2023,15:35:03,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,15,5,0
08-05-2023,16:45:47,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,16,5,0
09-05-2023,08:16:34,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
09-05-2023,08:37:57,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,8,5,1
09-05-2023,09:48:20,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,9,5,1
09-05-2023,12:43:17,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,12,5,1
09-05-2023,19:19:02,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,19,5,1
10-05-2023,07:28:53,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,7,5,2
10-05-2023,07:56:28,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,7,5,2
10-05-2023,11:04:04,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,11,5,2
10-05-2023,18:50:22,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,18,5,2
11-05-2023,08:06:28,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,8,5,3
11-05-2023,16:29:32,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,16,5,3
11-05-2023,18:09:19,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,18,5,3
12-05-2023,07:51:23,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,7,5,4
12-05-2023,17:09:49,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sexta-feira,17,5,4
13-05-2023,08:15:41,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,8,5,5
13-05-2023,09:03:57,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,9,5,5
13-05-2023,09:50:34,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,9,5,5
13-05-2023,09:59:12,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,9,5,5
13-05-2023,10:03:25,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
13-05-2023,10:10:58,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
13-05-2023,10:34:58,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Sábado,10,5,5
14-05-2023,08:53:00,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Domingo,8,5,6
15-05-2023,08:12:35,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,8,5,0
15-05-2023,08:51:44,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,8,5,0
15-05-2023,09:52:35,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,9,5,0
15-05-2023,10:53:10,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,10,5,0
15-05-2023,18:54:54,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Segunda-feira,18,5,0
16-05-2023,10:40:04,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,10,5,1
16-05-2023,15:34:29,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Terça-feira,15,5,1
17-05-2023,08:26:49,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quarta-feira,8,5,2
18-05-2023,10:11:32,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,10,5,3
18-05-2023,10:53:36,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,10,5,3
18-05-2023,13:43:05,Hell's Kitchen,2,3.0,6.0,Café,Columbian Medium Roast,Grande,Maio,Quinta-feira,13,5,3
